time,READ Read_LMO,READ Read_RMO,READ Read_anglePIDOutput,READ Read_APIDKp,READ Read_APIDKi,READ Read_APIDKd,READ Read_APIDAggKp,READ Read_APIDAggKi,READ Read_APIDAggKd,READ Read_SPIDKp,READ Read_SPIDKi,READ Read_SPIDKd,READ Read_Yaw,READ Read_Roll,READ Read_Pitch,READ Read_MotorsON,READ Read_LoopT,READ Read_SetsteerGain,READ Read_SetthrottleGain,READ Read_TriggerAngleAggressive,READ Read_Info,READ Read_ISTE,READ Read_BAL,READ Read_calibratedZeroAngle,
1414434587732,,,35.23,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-30.76,3.07,-2.23,False,6,0,0,750.00,System,0.37,1.12,180.00,
1414434587884,,,73.03,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-33.27,2.99,9.29,False,6,0,0,750.00,System,0.12,0.46,180.00,
1414434588214,,,10.71,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-34.94,2.65,17.99,False,7,0,0,750.00,System,0.07,0.68,180.00,
1414434588311,,,-100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-33.97,2.35,13.23,False,5,0,0,750.00,System,2.17,3.26,180.00,
1414434588442,,,-100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-34.43,2.32,9.29,False,6,0,0,750.00,System,1.94,5.82,180.00,
1414434588553,,,7.48,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-33.74,2.41,7.55,False,5,0,0,750.00,System,1.02,2.54,180.00,
1414434588678,,,-89.80,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-32.77,2.09,-5.11,False,6,0,0,750.00,System,1.27,4.46,180.00,
1414434588802,,,-14.09,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-32.26,2.21,-15.27,False,5,0,0,750.00,System,0.17,1.38,180.00,
1414434588952,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-34.32,2.96,-12.64,False,6,0,0,750.00,System,1.12,1.12,180.00,
1414434589108,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-37.54,2.69,-7.26,False,6,0,0,750.00,System,1.62,7.29,180.00,
1414434589284,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-42.35,2.78,1.32,False,5,0,0,750.00,System,0.46,1.15,180.00,
1414434589431,,,22.10,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.37,2.15,12.09,False,5,0,0,750.00,System,0.11,0.74,180.00,
1414434589614,,,-100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.98,2.38,7.65,False,5,0,0,750.00,System,1.26,1.89,180.00,
1414434589774,,,-65.07,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.06,2.28,3.42,False,5,0,0,750.00,System,0.61,1.54,180.00,
1414434589931,,,-44.56,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.40,2.29,1.09,False,5,0,0,750.00,System,0.13,0.26,180.00,
1414434590092,,,-63.29,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.14,2.54,-3.11,False,7,0,0,750.00,System,0.13,0.19,180.00,
1414434590258,,,27.49,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.42,2.69,0.65,False,5,0,0,750.00,System,0.02,0.02,180.00,
1414434590422,,,17.83,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.80,2.22,4.18,False,6,0,0,750.00,System,0.00,0.01,180.00,
1414434590565,,,-13.29,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.86,2.10,2.77,False,6,0,0,750.00,System,0.29,0.29,180.00,
1414434590737,,,-16.36,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.64,1.95,0.98,False,10,0,0,750.00,System,0.16,0.32,180.00,
1414434590880,,,2.27,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.40,2.00,2.23,False,6,0,0,750.00,System,0.06,0.06,180.00,
1414434591032,,,0.39,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.90,1.82,2.42,False,5,0,0,750.00,System,0.11,0.06,180.00,
1414434591212,,,-3.90,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.24,1.78,2.34,False,5,0,0,750.00,System,0.06,0.03,180.00,
1414434591351,,,-23.36,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.61,1.35,0.38,False,5,0,0,750.00,System,0.09,0.05,180.00,
1414434591503,,,20.86,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-49.81,1.10,0.33,False,5,0,0,750.00,System,0.01,0.01,180.00,
1414434591655,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-50.70,0.55,3.19,False,6,0,0,750.00,System,0.03,0.02,180.00,
1414434591814,,,25.46,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-51.80,0.45,5.82,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414434591974,,,-15.59,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-54.06,0.25,4.54,False,6,0,0,750.00,System,0.37,0.18,180.00,
1414434592132,,,-22.87,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-55.07,0.22,3.84,False,6,0,0,750.00,System,0.53,1.07,180.00,
1414434592305,,,-50.42,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-55.78,0.22,1.97,False,6,0,0,750.00,System,0.34,1.20,180.00,
1414434592461,,,-17.11,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-56.56,0.17,1.72,False,5,0,0,750.00,System,0.31,1.23,180.00,
1414434592629,,,-41.54,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-56.60,0.18,1.87,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414434592784,,,-25.34,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-54.89,0.14,1.92,False,6,0,0,750.00,System,0.05,0.08,180.00,
1414434592941,,,-39.74,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.90,-0.07,0.66,False,7,0,0,750.00,System,0.18,0.36,180.00,
1414434593104,,,-15.73,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.10,0.17,-0.37,False,5,0,0,750.00,System,0.01,0.01,180.00,
1414434593262,,,11.57,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.38,-0.18,-0.00,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414434593426,,,18.45,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.97,-0.07,0.51,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414434593577,,,35.41,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-54.69,0.07,1.82,False,5,0,0,750.00,System,0.02,0.03,180.00,
1414434593727,,,20.09,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-54.66,0.08,3.30,False,6,0,0,750.00,System,0.02,0.01,180.00,
1414434593887,,,-2.82,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.95,0.21,3.79,False,8,0,0,750.00,System,0.24,0.36,180.00,
1414434594040,,,7.26,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.92,0.09,4.67,False,5,0,0,750.00,System,0.10,0.10,180.00,
1414434594218,,,-13.77,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.96,-0.01,3.81,False,6,0,0,750.00,System,0.31,0.62,180.00,
1414434594358,,,-41.99,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.86,0.08,0.95,False,5,0,0,750.00,System,0.22,0.44,180.00,
1414434594565,,,-55.22,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-54.04,-0.06,-0.87,False,6,0,0,750.00,System,0.02,0.02,180.00,
1414434594724,,,7.73,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-54.30,0.02,-0.47,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414434594846,,,16.28,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-54.90,0.08,0.72,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414434594980,,,6.19,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-56.11,0.15,1.53,False,6,0,0,750.00,System,0.01,0.02,180.00,
1414434595132,,,21.72,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-57.97,0.23,2.65,False,6,0,0,750.00,System,0.08,0.16,180.00,
1414434595313,,,6.79,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-59.79,0.31,2.77,False,5,0,0,750.00,System,0.17,0.08,180.00,
1414434595488,,,14.76,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.17,0.46,3.28,False,6,0,0,750.00,System,0.19,0.10,180.00,
1414434595647,,,9.79,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.56,0.39,3.92,False,6,0,0,750.00,System,0.17,0.08,180.00,
1414434595798,,,-19.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.63,0.52,2.94,False,6,0,0,750.00,System,0.07,0.07,180.00,
1414434595956,,,-12.33,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-61.05,0.57,3.01,False,6,0,0,750.00,System,0.09,0.09,180.00,
1414434596315,,,-33.71,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-61.24,0.60,2.26,False,6,0,0,750.00,System,0.08,0.04,180.00,
1414434596443,,,9.19,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-61.83,0.70,2.87,False,5,0,0,750.00,System,0.11,0.11,180.00,
1414434596571,,,-4.40,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-61.78,0.68,2.51,False,6,0,0,750.00,System,0.11,0.05,180.00,
1414434596644,,,3.48,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-61.30,0.65,2.67,False,6,0,0,750.00,System,0.11,0.11,180.00,
1414434596718,,,-19.75,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.97,0.76,1.70,False,5,0,0,750.00,System,0.25,0.37,180.00,
1414434596873,,,-13.41,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.96,0.75,1.05,False,7,0,0,750.00,System,0.19,0.38,180.00,
1414434597024,,,-6.59,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-61.36,0.60,1.65,False,6,0,0,750.00,System,0.06,0.03,180.00,
1414434597180,,,-6.83,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-62.00,0.38,-1.59,False,6,0,0,750.00,System,0.04,0.02,180.00,
1414434597336,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-62.09,0.33,1.48,False,5,0,0,750.00,System,0.30,0.45,180.00,
1414434597508,,,17.20,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-62.50,0.36,4.11,False,5,0,0,750.00,System,0.05,0.09,180.00,
1414434597651,,,-20.20,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-63.34,0.27,2.13,False,6,0,0,750.00,System,0.33,0.50,180.00,
1414434597815,,,-23.90,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-64.17,0.25,1.87,False,5,0,0,750.00,System,0.14,0.20,180.00,
1414434597995,,,-20.23,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-64.97,0.19,0.04,False,6,0,0,750.00,System,0.09,0.14,180.00,
1414434598142,,,9.21,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-65.98,0.39,2.85,False,6,0,0,750.00,System,0.02,0.02,180.00,
1414434598302,,,-4.58,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-65.53,0.43,2.35,False,5,0,0,750.00,System,0.10,0.05,180.00,
1414434598458,,,-7.99,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-65.49,0.45,2.65,False,6,0,0,750.00,System,0.10,0.05,180.00,
1414434598617,,,-24.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-65.91,0.57,1.99,False,7,0,0,750.00,System,0.19,0.19,180.00,
1414434598768,,,-6.93,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-66.21,0.63,2.09,False,6,0,0,750.00,System,0.06,0.06,180.00,
1414434598948,,,-1.32,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-66.36,0.41,2.20,False,5,0,0,750.00,System,0.05,0.02,180.00,
1414434599079,,,-11.87,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-66.98,0.37,2.11,False,7,0,0,750.00,System,0.09,0.05,180.00,
1414434599252,,,-19.56,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-67.27,0.40,1.57,False,6,0,0,750.00,System,0.13,0.19,180.00,
1414434599412,,,-15.04,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-67.58,0.44,-0.64,False,6,0,0,750.00,System,0.12,0.12,180.00,
1414434599572,,,19.76,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-68.29,0.43,2.02,False,5,0,0,750.00,System,0.00,0.01,180.00,
1414434599757,,,32.04,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-68.35,0.67,5.46,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414434599896,,,-24.71,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-68.80,0.73,4.42,False,5,0,0,750.00,System,0.28,0.28,180.00,
1414434600064,,,-43.94,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-69.17,0.68,1.07,False,5,0,0,750.00,System,0.27,0.53,180.00,
1414434600212,,,12.38,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-69.64,0.66,0.25,False,6,0,0,750.00,System,0.17,0.50,180.00,
1414434600374,,,18.72,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-69.00,0.70,1.66,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414434600530,,,10.19,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-68.28,0.61,1.56,False,6,0,0,750.00,System,0.03,0.03,180.00,
1414434600690,,,7.64,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-69.03,0.63,1.30,False,5,0,0,750.00,System,0.09,0.05,180.00,
1414434600837,,,4.98,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-69.80,0.54,1.11,False,6,0,0,750.00,System,0.10,0.16,180.00,
1414434600997,,,11.49,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-70.01,0.60,1.55,False,4,0,0,750.00,System,0.05,0.05,180.00,
1414434601172,,,18.05,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-69.94,0.62,2.36,False,6,0,0,750.00,System,0.06,0.06,180.00,
1414434601313,,,-9.62,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-70.16,0.76,0.34,False,6,0,0,750.00,System,0.18,0.09,180.00,
1414434601524,,,6.37,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-70.59,1.01,0.88,False,5,0,0,750.00,System,0.02,0.02,180.00,
1414434601671,,,-4.61,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-70.99,0.97,-2.85,False,5,0,0,750.00,System,0.01,0.01,180.00,
1414434601804,,,53.45,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-72.56,0.97,2.21,False,6,0,0,750.00,System,0.11,0.32,180.00,
1414434601944,,,5.19,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-74.98,0.89,6.54,False,7,0,0,750.00,System,0.00,0.01,180.00,
1414434602106,,,-53.84,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.60,1.13,3.04,False,6,0,0,750.00,System,0.83,1.67,180.00,
1414434602267,,,-14.46,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.78,1.19,-1.07,False,5,0,0,750.00,System,0.33,1.14,180.00,
1414434602431,,,8.65,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.15,1.15,1.08,False,5,0,0,750.00,System,0.05,0.05,180.00,
1414434602587,,,9.83,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.09,1.07,2.53,False,7,0,0,750.00,System,0.04,0.04,180.00,
1414434602746,,,-26.41,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.22,0.83,0.18,False,6,0,0,750.00,System,0.25,0.25,180.00,
1414434602926,,,16.98,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.50,0.75,2.02,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414434603078,,,0.06,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.76,0.76,1.70,False,5,0,0,750.00,System,0.06,0.06,180.00,
1414434603254,,,-3.93,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.98,0.76,0.08,False,6,0,0,750.00,System,0.14,0.28,180.00,
1414434603410,,,22.68,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-78.66,0.81,1.80,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414434603569,,,-0.39,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-79.42,0.52,1.82,False,5,0,0,750.00,System,0.04,0.04,180.00,
1414434603728,,,1.98,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-79.74,0.49,2.06,False,6,0,0,750.00,System,0.05,0.05,180.00,
1414434603888,,,6.03,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-80.30,0.48,1.22,False,5,0,0,750.00,System,0.06,0.06,180.00,
1414434604045,,,21.39,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-81.02,0.41,2.19,False,6,0,0,750.00,System,0.07,0.07,180.00,
1414434604220,,,-4.55,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-82.33,0.58,2.09,False,5,0,0,750.00,System,0.05,0.11,180.00,
1414434604376,,,-1.37,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-83.59,0.59,2.96,False,5,0,0,750.00,System,0.03,0.07,180.00,
1414434604536,,,2.37,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-84.88,0.85,3.06,False,5,0,0,750.00,System,0.02,0.02,180.00,
1414434604687,,,-4.44,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-86.15,0.94,1.94,False,6,0,0,750.00,System,0.25,0.25,180.00,
1414434604860,,,-5.28,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-86.85,1.03,1.97,False,5,0,0,750.00,System,0.13,0.13,180.00,
1414434605011,,,-7.74,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-86.83,1.08,1.48,False,5,0,0,750.00,System,0.06,0.10,180.00,
1414434605186,,,-8.10,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-87.51,1.08,2.17,False,5,0,0,750.00,System,0.06,0.06,180.00,
1414434605326,,,-18.15,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-87.11,1.29,-0.93,False,6,0,0,750.00,System,0.08,0.12,180.00,
1414434605481,,,16.22,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-87.29,1.16,1.21,False,5,0,0,750.00,System,0.01,0.00,180.00,
1414434605642,,,14.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-87.26,1.14,4.76,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414434605819,,,-19.24,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-87.48,1.28,3.52,False,5,0,0,750.00,System,0.22,0.11,180.00,
1414434606001,,,-8.25,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-87.43,1.31,2.53,False,5,0,0,750.00,System,0.15,0.22,180.00,
1414434606142,,,-11.91,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-86.83,1.25,0.77,False,6,0,0,750.00,System,0.22,0.33,180.00,
1414434606293,,,-10.91,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-85.68,1.35,-0.30,False,6,0,0,750.00,System,0.11,0.22,180.00,
1414434606455,,,9.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-84.77,1.32,1.15,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414434606613,,,-3.46,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-84.75,1.24,1.88,False,6,0,0,750.00,System,0.09,0.04,180.00,
1414434606767,,,-20.22,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-83.93,1.27,0.48,False,5,0,0,750.00,System,0.11,0.11,180.00,
1414434606920,,,5.93,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-84.26,1.33,1.15,False,5,0,0,750.00,System,0.09,0.09,180.00,
1414434607096,,,10.45,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-84.72,1.22,1.59,False,6,0,0,750.00,System,0.04,0.04,180.00,
1414434607232,,,-2.03,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-84.99,1.01,0.84,False,7,0,0,750.00,System,0.17,0.08,180.00,
1414434607409,,,-1.17,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-85.07,1.09,0.48,False,7,0,0,750.00,System,0.03,0.02,180.00,
1414434607541,,,1.26,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-84.93,0.96,0.96,False,7,0,0,750.00,System,0.04,0.06,180.00,
1414434607694,,,24.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-85.50,1.00,3.42,False,5,0,0,750.00,System,0.00,0.01,180.00,
1414434607857,,,-13.27,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-85.80,0.83,1.11,False,5,0,0,750.00,System,0.17,0.17,180.00,
1414434608013,,,7.92,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-86.54,1.02,1.12,False,5,0,0,750.00,System,0.02,0.01,180.00,
1414434608173,,,12.23,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-86.43,1.02,2.45,False,6,0,0,750.00,System,0.02,0.03,180.00,
1414434608328,,,-7.57,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-86.99,1.13,1.47,False,6,0,0,750.00,System,0.15,0.15,180.00,
1414434608488,,,18.47,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-87.14,1.21,2.04,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414434608648,,,20.80,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-87.14,1.23,1.68,False,5,0,0,750.00,System,0.03,0.04,180.00,
1414434608807,,,14.22,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-86.94,1.51,2.00,False,6,0,0,750.00,System,0.11,0.06,180.00,
1414434608967,,,14.60,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-87.39,1.58,3.02,False,6,0,0,750.00,System,0.01,0.02,180.00,
1414434609128,,,-2.18,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-88.92,1.58,2.57,False,5,0,0,750.00,System,0.16,0.08,180.00,
1414434609286,,,-14.39,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-90.13,1.49,1.91,False,5,0,0,750.00,System,0.09,0.05,180.00,
1414434609445,,,-4.63,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-90.46,1.54,1.76,False,5,0,0,750.00,System,0.09,0.09,180.00,
1414434609623,,,2.71,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-90.97,1.66,1.80,False,6,0,0,750.00,System,0.04,0.04,180.00,
1414434609762,,,6.60,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-91.46,1.57,1.77,False,6,0,0,750.00,System,0.07,0.10,180.00,
1414434609932,,,29.93,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-91.36,1.61,1.27,False,5,0,0,750.00,System,0.27,0.53,180.00,
1414434610078,,,3.39,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-91.18,1.71,0.94,False,5,0,0,750.00,System,0.11,0.17,180.00,
1414434610236,,,17.20,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-90.77,1.57,1.63,False,6,0,0,750.00,System,0.02,0.02,180.00,
1414434610389,,,7.32,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-91.15,1.52,2.05,False,7,0,0,750.00,System,0.00,0.01,180.00,
1414434610548,,,6.69,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-93.40,1.71,1.82,False,5,0,0,750.00,System,0.04,0.04,180.00,
1414434610705,,,-1.38,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-95.34,1.70,1.62,False,5,0,0,750.00,System,0.11,0.11,180.00,
1414434610856,,,-2.38,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-95.88,1.79,1.58,False,6,0,0,750.00,System,0.05,0.03,180.00,
1414434611018,,,-4.88,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-95.56,1.74,0.63,False,7,0,0,750.00,System,0.07,0.11,180.00,
1414434611175,,,3.87,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-95.31,1.67,1.27,False,7,0,0,750.00,System,0.04,0.02,180.00,
1414434611403,,,6.27,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-95.26,1.62,2.18,False,6,0,0,750.00,System,0.03,0.05,180.00,
1414434611491,,,15.66,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-95.61,1.71,2.67,False,5,0,0,750.00,System,0.04,0.05,180.00,
