time,HEADERS,yaw,pitch,roll,bal,dISTE,anglePIDOutput,leftMotorSpeed,rightMotorSpeed,LoopT,speedPIDKp,speedPIDKi,speedPIDKd,anglePIDConKp,anglePIDConKi,anglePIDConKd,anglePIDAggKp,anglePIDAggKi,anglePIDAggKd,TriggerAngleAggressive,calibratedZeroAngle,Event,FirmwareVersion,
1430920307857,T,    25.173,    -5.005,     1.372,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920308112,T,    25.170,    -5.006,     1.383,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920308399,T,    25.167,    -5.005,     1.383,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920308616,T,    25.168,    -5.000,     1.381,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920308866,T,    25.169,    -4.996,     1.389,    -0.000,     0.055,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920309119,T,    25.170,    -4.993,     1.381,    -0.000,     0.066,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920309369,T,    25.158,    -5.005,     1.378,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920309623,T,    25.168,    -5.010,     1.379,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920309874,T,    25.172,    -5.014,     1.370,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920310135,T,    25.177,    -5.022,     1.365,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920310376,T,    25.191,    -5.028,     1.370,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920310630,T,    25.189,    -5.026,     1.376,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920310881,T,    25.182,    -5.033,     1.377,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920311131,T,    25.178,    -5.030,     1.376,    -0.000,     0.054,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920311385,T,    25.183,    -5.012,     1.361,    -0.000,     0.055,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920311638,T,    25.179,    -5.007,     1.344,    -0.000,     0.055,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920311895,T,    25.180,    -5.003,     1.352,    -0.000,     0.066,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920312142,T,    25.187,    -5.003,     1.351,    -0.000,     0.055,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920312392,T,    25.183,    -5.016,     1.348,    -0.000,     0.066,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920312646,T,    25.201,    -5.019,     1.355,    -0.000,     0.055,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920312895,T,    25.195,    -5.021,     1.355,    -0.000,     0.066,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920313149,T,    25.199,    -5.027,     1.363,    -0.000,     0.055,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920313400,T,    25.202,    -5.031,     1.376,    -0.000,     0.055,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920313654,T,    25.196,    -5.024,     1.377,    -0.000,     0.055,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920313912,T,    25.192,    -5.016,     1.372,    -0.000,     0.067,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920314157,T,    25.187,    -5.009,     1.381,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920314408,T,    25.197,    -5.010,     1.378,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920314661,T,    25.209,    -5.019,     1.364,    -0.000,     0.067,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920314915,T,    25.211,    -5.021,     1.365,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920315165,T,    25.210,    -5.025,     1.369,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920315418,T,    25.212,    -5.027,     1.362,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920315668,T,    25.206,    -5.028,     1.350,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920315936,T,    25.210,    -5.017,     1.357,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920316173,T,    25.201,    -5.027,     1.343,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920316426,T,    25.198,    -5.030,     1.355,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920316678,T,    25.191,    -5.022,     1.365,    -0.000,     0.056,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920316930,T,    25.203,    -5.014,     1.365,    -0.000,     0.057,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920317184,T,    25.210,    -5.021,     1.366,    -0.000,     0.057,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920317436,T,    25.212,    -5.008,     1.384,    -0.000,     0.068,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920317688,T,    25.218,    -5.008,     1.371,    -0.000,     0.057,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920317961,T,    25.221,    -5.012,     1.361,    -0.000,     0.057,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920318192,T,    25.219,    -5.010,     1.374,    -0.000,     0.057,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920318442,T,    25.221,    -5.000,     1.372,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920318701,T,    25.226,    -4.998,     1.363,    -0.000,     0.069,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920318944,T,    25.226,    -5.001,     1.373,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920319199,T,    25.232,    -4.995,     1.378,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920319449,T,    25.234,    -4.992,     1.378,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920319703,T,    25.233,    -5.014,     1.381,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920319975,T,    25.243,    -5.006,     1.376,    -0.000,     0.070,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920320206,T,    25.250,    -4.996,     1.380,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920320457,T,    25.255,    -4.993,     1.380,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920320711,T,    25.246,    -4.997,     1.386,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920320960,T,    25.248,    -4.996,     1.387,    -0.000,     0.047,   100.000,     0.000,     0.000,4,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920321210,T,    25.257,    -4.997,     1.395,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920321464,T,    25.265,    -5.008,     1.405,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920321714,T,    25.274,    -5.005,     1.404,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920321995,T,    25.273,    -4.995,     1.397,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920322218,T,    25.273,    -5.007,     1.396,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920322472,T,    25.261,    -5.014,     1.399,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920322721,T,    25.259,    -5.023,     1.400,    -0.000,     0.070,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920322975,T,    25.252,    -5.024,     1.393,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920323225,T,    25.258,    -5.027,     1.403,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920323480,T,    25.256,    -5.028,     1.405,    -0.000,     0.058,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920323733,T,    25.260,    -5.020,     1.384,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920323981,T,    25.257,    -5.015,     1.394,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920324233,T,    25.253,    -5.000,     1.389,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920324483,T,    25.257,    -5.003,     1.395,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920324737,T,    25.257,    -5.016,     1.405,    -0.000,     0.059,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920324987,T,    25.271,    -5.013,     1.410,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920325242,T,    25.275,    -5.009,     1.408,    -0.000,     0.084,   100.000,     0.000,     0.000,7,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920325491,T,    25.284,    -5.007,     1.422,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920325757,T,    25.293,    -5.011,     1.414,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920325994,T,    25.294,    -5.023,     1.406,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920326248,T,    25.297,    -5.016,     1.414,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920326498,T,    25.306,    -5.008,     1.418,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920326752,T,    25.309,    -4.997,     1.432,    -0.000,     0.061,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920327002,T,    25.300,    -4.996,     1.443,    -0.000,     0.061,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920327255,T,    25.297,    -4.999,     1.443,    -0.000,     0.061,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920327506,T,    25.296,    -5.015,     1.432,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920327774,T,    25.292,    -5.014,     1.428,    -0.000,     0.073,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920328010,T,    25.294,    -5.022,     1.425,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920328259,T,    25.301,    -5.021,     1.413,    -0.000,     0.060,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920328513,T,    25.312,    -5.023,     1.423,    -0.000,     0.073,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920328763,T,    25.311,    -5.020,     1.427,    -0.000,     0.061,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920329013,T,    25.311,    -5.015,     1.424,    -0.000,     0.061,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920329267,T,    25.309,    -5.000,     1.425,    -0.000,     0.061,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920329516,T,    25.310,    -5.001,     1.412,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920329799,T,    25.316,    -4.999,     1.404,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920330021,T,    25.316,    -4.997,     1.394,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920330275,T,    25.328,    -4.989,     1.404,    -0.000,     0.075,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920330524,T,    25.329,    -4.993,     1.416,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920330774,T,    25.339,    -4.994,     1.423,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920331028,T,    25.345,    -4.989,     1.414,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920331278,T,    25.343,    -4.988,     1.415,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920331532,T,    25.335,    -5.005,     1.405,    -0.000,     0.075,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920331822,T,    25.342,    -5.009,     1.400,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920332031,T,    25.342,    -5.006,     1.392,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920332285,T,    25.344,    -5.009,     1.398,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920332537,T,    25.345,    -5.010,     1.405,    -0.000,     0.075,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920332789,T,    25.338,    -5.005,     1.400,    -0.000,     0.075,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920333042,T,    25.341,    -5.018,     1.398,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920333293,T,    25.335,    -5.017,     1.395,    -0.000,     0.062,    98.893,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920333548,T,    25.339,    -5.023,     1.379,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920333833,T,    25.332,    -5.021,     1.382,    -0.000,     0.062,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920334046,T,    25.333,    -5.010,     1.381,    -0.000,     0.063,    99.704,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920334300,T,    25.331,    -5.005,     1.391,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920334550,T,    25.331,    -5.011,     1.382,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920334804,T,    25.331,    -5.018,     1.379,    -0.000,     0.063,    99.971,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920335055,T,    25.332,    -5.020,     1.379,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920335303,T,    25.334,    -5.021,     1.389,    -0.000,     0.076,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920335574,T,    25.331,    -5.024,     1.394,    -0.000,     0.063,    99.647,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920335808,T,    25.326,    -5.013,     1.403,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920336062,T,    25.327,    -5.013,     1.395,    -0.000,     0.064,    99.617,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920336312,T,    25.336,    -5.020,     1.379,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920336566,T,    25.338,    -5.018,     1.385,    -0.000,     0.064,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920336816,T,    25.338,    -5.027,     1.379,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920337069,T,    25.318,    -5.023,     1.390,    -0.000,     0.064,    99.614,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920337320,T,    25.325,    -5.031,     1.399,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920337594,T,    25.332,    -5.028,     1.391,    -0.000,     0.064,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920337823,T,    25.338,    -5.029,     1.379,    -0.000,     0.076,    99.078,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920338072,T,    25.331,    -5.018,     1.371,    -0.000,     0.064,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920338326,T,    25.339,    -5.025,     1.374,    -0.000,     0.064,    99.666,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920338581,T,    25.338,    -5.046,     1.380,    -0.000,     0.063,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920338831,T,    25.340,    -5.035,     1.364,    -0.000,     0.064,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920339081,T,    25.344,    -5.043,     1.359,    -0.000,     0.064,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920339334,T,    25.345,    -5.024,     1.359,    -0.000,     0.064,    99.975,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920339615,T,    25.353,    -5.029,     1.360,    -0.000,     0.064,   100.000,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920339838,T,    25.364,    -5.028,     1.369,    -0.000,     0.064,    99.706,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920340092,T,    25.354,    -5.016,     1.364,    -0.000,     0.065,    99.251,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920340342,T,    25.365,    -5.022,     1.364,    -0.000,     0.078,   100.000,     0.000,     0.000,6,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
1430920340595,T,    25.363,    -5.030,     1.364,    -0.000,     0.065,    99.697,     0.000,     0.000,5,3854,1374,24,480,221,47,1070,250,551,350,180,Swarn ready,0.9
