time,READ Read_LMO,READ Read_RMO,READ Read_anglePIDOutput,READ Read_APIDKp,READ Read_APIDKi,READ Read_APIDKd,READ Read_APIDAggKp,READ Read_APIDAggKi,READ Read_APIDAggKd,READ Read_SPIDKp,READ Read_SPIDKi,READ Read_SPIDKd,READ Read_Yaw,READ Read_Roll,READ Read_Pitch,READ Read_MotorsON,READ Read_LoopT,READ Read_SetsteerGain,READ Read_SetthrottleGain,READ Read_TriggerAngleAggressive,READ Read_Info,READ Read_ISTE,READ Read_BAL,READ FirmwareVersion,READ Read_calibratedZeroAngle,
1414696048078,1.00,0.00,14.30,728.00,260.00,48.00,1970.00,16.00,551.00,5540.00,1330.00,23.00,1.93,0.91,1.83,False,6,0,0,750.00,System,0.14,0.08,0.5,180.00,
1414696048189,1.00,0.00,-4.72,728.00,260.00,48.00,1970.00,16.00,551.00,5540.00,1330.00,23.00,2.08,0.88,1.45,False,5,0,0,750.00,System,0.08,0.05,0.5,180.00,
1414696048308,1.00,0.00,-4.41,728.00,260.00,48.00,1970.00,16.00,551.00,5540.00,1330.00,23.00,2.08,0.91,1.17,False,5,0,0,750.00,System,0.07,0.04,0.5,180.00,
1414696048425,1.00,0.00,-2.47,728.00,260.00,48.00,1970.00,16.00,551.00,5540.00,1330.00,23.00,2.14,0.97,0.75,False,6,0,0,750.00,System,0.07,0.04,0.5,180.00,
1414696048543,1.00,0.00,1.38,728.00,260.00,48.00,1970.00,16.00,551.00,5540.00,1330.00,23.00,2.16,1.01,0.07,False,5,0,0,750.00,System,0.04,0.03,0.5,180.00,
1414697034137,-1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.29,1.16,-0.22,False,14,0,0,750.00,System,0.07,0.04,0.5,180.00,
1414697034167,-1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.29,1.16,-0.25,False,14,0,0,750.00,System,0.07,0.04,0.5,180.00,
1414697034298,0.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.31,1.18,-0.27,False,1,0,0,750.00,System,0.00,0.00,0.5,180.00,
1414697034431,-1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.33,1.20,-0.25,False,1,0,0,750.00,System,0.00,0.01,0.5,180.00,
1414697034756,-1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.33,1.16,-0.27,False,5,0,0,750.00,System,0.00,0.00,0.5,180.00,
1414697034903,1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.33,1.19,-0.25,False,121,0,0,750.00,System,0.60,0.19,0.5,180.00,
1414697035054,1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.32,1.19,-0.23,False,6,0,0,750.00,System,0.03,0.08,0.5,180.00,
1414697035209,1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.30,1.17,-0.26,False,4,0,0,750.00,System,0.02,0.04,0.5,180.00,
1414697035357,1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.32,1.17,-0.28,False,5,0,0,750.00,System,0.02,0.02,0.5,180.00,
1414697035529,-1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.35,1.16,-0.26,False,5,0,0,750.00,System,0.00,0.01,0.5,180.00,
1414697035685,1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.37,1.18,-0.27,False,121,0,0,750.00,System,0.59,0.19,0.5,180.00,
1414697035972,-1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.41,1.19,-0.25,False,14,0,0,750.00,System,0.07,0.06,0.5,180.00,
1414697036124,-1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.43,1.15,-0.24,False,29,0,0,750.00,System,0.02,0.03,0.5,180.00,
1414697036276,1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.43,1.15,-0.25,False,1,0,0,750.00,System,0.00,0.01,0.5,180.00,
1414697036430,1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.46,1.16,-0.27,False,31,0,0,750.00,System,0.15,0.05,0.5,180.00,
1414697036609,-1.00,0.00,100.00,938.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.47,1.16,-0.25,False,5,0,0,750.00,System,0.02,0.03,0.5,180.00,
1414697036772,1.00,0.00,100.00,975.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.50,1.17,-0.27,False,5,0,0,750.00,System,0.01,0.01,0.5,180.00,
1414697037039,-1.00,0.00,100.00,953.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.50,1.16,-0.30,False,6,0,0,750.00,System,0.03,0.01,0.5,180.00,
1414697037189,-1.00,0.00,100.00,832.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.53,1.14,-0.28,False,5,0,0,750.00,System,0.00,0.01,0.5,180.00,
1414697037348,1.00,0.00,99.01,0.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.53,1.13,-0.27,False,6,0,0,750.00,System,0.00,0.00,0.5,180.00,
1414697037492,1.00,0.00,99.46,0.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.55,1.13,-0.26,False,5,0,0,750.00,System,0.01,0.00,0.5,180.00,
1414697037819,-1.00,0.00,100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.55,1.10,-0.25,False,6,0,0,750.00,System,0.00,0.00,0.5,180.00,
1414697037962,1.00,0.00,100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.55,1.07,-0.28,False,122,0,0,750.00,System,0.60,0.19,0.5,180.00,
1414697038106,1.00,0.00,100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.55,1.09,-0.43,False,16,0,0,750.00,System,0.08,0.10,0.5,180.00,
1414697038258,1.00,0.00,100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.06,1.26,-0.46,False,5,0,0,750.00,System,0.02,0.04,0.5,180.00,
1414697038408,0.00,0.00,100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.21,1.24,-0.42,False,4,0,0,750.00,System,0.02,0.00,0.5,180.00,
1414697038580,-1.00,0.00,100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.12,1.23,1.62,False,5,0,0,750.00,System,0.01,0.01,0.5,180.00,
1414697038731,1.00,0.00,100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.88,1.24,6.35,False,121,0,0,750.00,System,0.50,0.16,0.5,180.00,
1414697038879,-1.00,0.00,-100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.87,1.18,6.69,False,5,0,0,750.00,System,0.38,0.18,0.5,180.00,
1414697039032,-1.00,0.00,52.71,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,69.66,1.15,4.21,False,5,0,0,750.00,System,0.27,0.15,0.5,180.00,
1414697039184,1.00,0.00,100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.97,1.20,4.53,False,6,0,0,750.00,System,0.22,0.13,0.5,180.00,
1414697039334,-1.00,0.00,56.41,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.06,1.14,8.53,False,6,0,0,750.00,System,0.10,0.08,0.5,180.00,
1414697039518,-1.00,0.00,-100.00,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.27,1.11,10.21,False,29,0,0,750.00,System,2.51,0.80,0.5,180.00,
1414697039677,1.00,0.00,-74.77,540.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.86,1.13,7.75,False,5,0,0,750.00,System,0.23,0.38,0.5,180.00,
1414697039809,-1.00,0.00,100.00,548.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.85,1.22,5.32,False,5,0,0,750.00,System,0.42,0.28,0.5,180.00,
1414697039976,1.00,0.00,100.00,548.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.14,1.28,6.25,False,5,0,0,750.00,System,0.21,0.17,0.5,180.00,
1414697040106,-1.00,0.00,24.83,667.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.69,1.30,10.13,False,5,0,0,750.00,System,0.42,0.19,0.5,180.00,
1414697040250,1.00,0.00,-100.00,773.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.00,1.21,11.83,False,5,0,0,750.00,System,0.60,0.26,0.5,180.00,
1414697040399,-1.00,0.00,-100.00,773.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.23,1.16,9.57,False,5,0,0,750.00,System,0.95,0.39,0.5,180.00,
1414697040571,1.00,0.00,100.00,960.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.20,1.18,7.69,False,6,0,0,750.00,System,0.79,0.40,0.5,180.00,
1414697040716,-1.00,0.00,100.00,1140.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,68.14,1.24,6.98,False,120,0,0,750.00,System,13.68,4.38,0.5,180.00,
1414697040862,1.00,0.00,95.49,1140.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.79,1.29,6.83,False,5,0,0,750.00,System,0.39,1.79,0.5,180.00,
1414697041034,-1.00,0.00,23.87,1140.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.83,1.27,7.08,False,5,0,0,750.00,System,0.37,0.80,0.5,180.00,
1414697041205,1.00,0.00,8.43,1140.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.55,1.24,10.87,False,120,0,0,750.00,System,10.41,3.52,0.5,180.00,
1414697041362,1.00,0.00,-100.00,1140.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.39,1.11,14.04,False,15,0,0,750.00,System,2.56,2.14,0.5,180.00,
1414697041509,1.00,0.00,-100.00,1140.00,900.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.68,1.06,13.49,False,27,0,0,750.00,System,6.87,2.94,0.5,180.00,
1414697041635,-1.00,0.00,-100.00,1140.00,1010.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.59,1.05,10.58,False,5,0,0,750.00,System,1.25,1.51,0.5,180.00,
1414697041775,-1.00,0.00,100.00,1140.00,1220.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.53,1.12,8.80,False,6,0,0,750.00,System,0.84,0.83,0.5,180.00,
1414697041952,1.00,0.00,34.57,1140.00,1480.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.55,1.12,8.66,False,5,0,0,750.00,System,0.57,0.49,0.5,180.00,
1414697042104,-1.00,0.00,-8.71,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.59,1.11,7.76,False,122,0,0,750.00,System,11.96,3.89,0.5,180.00,
1414697042245,1.00,0.00,-32.26,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.57,1.09,6.77,False,174,0,0,750.00,System,21.59,8.16,0.5,180.00,
1414697042390,-1.00,0.00,42.78,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,66.99,1.08,8.54,False,154,0,0,750.00,System,12.09,6.85,0.5,180.00,
1414697042545,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.10,1.02,10.27,False,5,0,0,750.00,System,0.61,2.80,0.5,180.00,
1414697042697,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.08,0.97,11.70,False,5,0,0,750.00,System,0.80,1.32,0.5,180.00,
1414697042873,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.97,0.92,10.62,False,26,0,0,750.00,System,5.13,2.09,0.5,180.00,
1414697043030,-1.00,1.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.89,0.94,8.35,False,127,0,0,750.00,System,20.80,14.45,0.5,180.00,
1414697043201,-1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.89,0.99,6.65,False,17,0,0,750.00,System,1.68,3.28,0.5,180.00,
1414697043360,-1.00,0.00,-28.42,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.32,1.02,6.63,False,5,0,0,750.00,System,0.26,1.33,0.5,108.00,
1414697043492,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.29,1.01,7.73,False,5,0,0,750.00,System,0.19,0.57,0.5,32.00,
1414697043638,1.00,0.00,-73.72,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.17,0.97,11.93,False,122,0,0,750.00,System,7.10,2.41,0.5,-40.00,
1414697043782,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,66.98,0.87,14.17,False,6,0,0,750.00,System,0.58,1.10,0.5,-200.00,
1414697043939,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,66.96,0.82,12.58,False,5,0,0,750.00,System,0.65,0.62,0.5,-200.00,
1414697044089,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.04,0.85,9.80,False,7,0,0,750.00,System,0.71,0.46,0.5,-255.00,
1414697044262,-1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.04,0.94,8.91,False,5,0,0,750.00,System,0.22,0.24,0.5,-255.00,
1414697044404,1.00,0.00,29.34,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.06,0.92,8.90,False,122,0,0,750.00,System,7.68,2.47,0.5,-255.00,
1414697044552,1.00,0.00,-24.01,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.15,0.98,8.69,False,16,0,0,750.00,System,0.79,1.19,0.5,-255.00,
1414697044706,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.13,0.96,10.33,False,5,0,0,750.00,System,0.19,0.51,0.5,-255.00,
1414697044882,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2550.00,908.00,0.00,111.00,116.00,67.18,0.95,12.91,False,6,0,0,750.00,System,0.36,0.31,0.5,-255.00,
1414697045024,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2675.00,908.00,0.00,111.00,116.00,67.09,0.90,14.53,False,5,0,0,750.00,System,0.60,0.30,0.5,-255.00,
1414697045174,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,2300.00,908.00,0.00,111.00,116.00,66.97,0.87,14.81,False,5,0,0,750.00,System,0.63,0.31,0.5,-255.00,
1414697045315,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1825.00,908.00,0.00,111.00,116.00,67.04,0.87,12.80,False,5,0,0,750.00,System,0.84,0.38,0.5,-255.00,
1414697045463,1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,1500.00,908.00,0.00,111.00,116.00,67.15,0.90,11.10,False,5,0,0,750.00,System,0.46,0.29,0.5,-255.00,
1414697045616,1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,1500.00,908.00,0.00,111.00,116.00,67.24,0.90,10.09,False,5,0,0,750.00,System,0.37,0.22,0.5,-255.00,
1414697045769,1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,1500.00,908.00,0.00,111.00,116.00,67.34,0.91,10.24,False,29,0,0,750.00,System,2.04,0.72,0.5,-255.00,
1414697045925,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,908.00,0.00,111.00,116.00,67.34,0.87,11.98,False,6,0,0,750.00,System,0.42,0.40,0.5,-255.00,
1414697046083,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,908.00,0.00,111.00,116.00,67.23,0.86,15.10,False,5,0,0,750.00,System,0.37,0.27,0.5,-255.00,
1414697046251,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,908.00,0.00,111.00,116.00,67.40,0.80,17.18,False,6,0,0,750.00,System,0.93,0.39,0.5,-255.00,
1414697046400,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,908.00,0.00,111.00,116.00,67.51,0.72,16.29,False,6,0,0,750.00,System,1.40,0.58,0.5,-255.00,
1414697046548,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,743.00,0.00,111.00,116.00,67.42,0.71,13.26,False,122,0,0,750.00,System,26.09,8.28,0.5,-255.00,
1414697046691,-1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,111.00,116.00,67.71,0.79,11.18,False,7,0,0,750.00,System,0.81,3.42,0.5,-255.00,
1414697046846,-1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,111.00,116.00,67.86,0.83,9.70,False,31,0,0,750.00,System,2.14,1.97,0.5,-255.00,
1414697046993,1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,111.00,116.00,67.58,0.84,9.79,False,5,0,0,750.00,System,0.21,0.82,0.5,-255.00,
1414697047145,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,111.00,116.00,67.60,0.85,10.00,False,5,0,0,750.00,System,0.26,0.39,0.5,-255.00,
1414697047311,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,111.00,116.00,67.60,0.88,10.45,False,29,0,0,750.00,System,1.90,0.74,0.5,-255.00,
1414697047474,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,111.00,116.00,67.63,0.90,11.04,False,5,0,0,750.00,System,0.37,0.40,0.5,-255.00,
1414697047626,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,4420.00,111.00,116.00,67.81,0.89,11.70,False,5,0,0,750.00,System,0.34,0.26,0.5,-255.00,
1414697047760,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,4500.00,111.00,116.00,67.71,0.86,12.41,False,6,0,0,750.00,System,0.41,0.22,0.5,-255.00,
1414697047907,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,4720.00,111.00,116.00,68.11,0.87,10.79,False,5,0,0,750.00,System,0.40,0.21,0.5,-255.00,
1414697048059,1.00,0.00,25.82,1140.00,1700.00,111.00,1625.00,1500.00,623.00,5300.00,111.00,116.00,68.08,0.89,10.01,False,5,0,0,750.00,System,0.36,0.19,0.5,-255.00,
1414697048214,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,6320.00,111.00,116.00,68.14,0.90,9.80,False,6,0,0,750.00,System,0.43,0.21,0.5,-255.00,
1414697048365,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,111.00,116.00,68.18,0.87,10.38,False,5,0,0,750.00,System,0.31,0.18,0.5,-255.00,
1414697048531,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,111.00,116.00,68.13,0.87,11.16,False,5,0,0,750.00,System,0.25,0.15,0.5,-255.00,
1414697048682,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,114.00,116.00,68.45,0.83,11.17,False,6,0,0,750.00,System,0.44,0.19,0.5,-255.00,
1414697048820,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,125.00,116.00,68.37,0.85,11.00,False,7,0,0,750.00,System,0.61,0.26,0.5,-255.00,
1414697048972,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,185.00,116.00,68.46,0.83,10.16,False,5,0,0,750.00,System,0.36,0.21,0.5,-255.00,
1414697049123,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,116.00,68.46,0.86,9.79,False,6,0,0,750.00,System,0.35,0.19,0.5,-255.00,
1414697049292,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,116.00,68.50,0.84,9.42,False,6,0,0,750.00,System,0.38,0.19,0.5,-255.00,
1414697049448,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,116.00,68.57,0.85,8.34,False,5,0,0,750.00,System,0.29,0.16,0.5,-255.00,
1414697049593,-1.00,0.00,-45.28,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,116.00,68.59,0.87,7.03,False,6,0,0,750.00,System,0.16,0.11,0.5,-255.00,
1414697049743,-1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,116.00,68.45,0.86,5.90,False,29,0,0,750.00,System,0.47,0.19,0.5,-255.00,
1414697049889,-1.00,0.00,100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,123.00,68.62,0.83,4.81,False,28,0,0,750.00,System,0.22,0.14,0.5,-255.00,
1414697050045,1.00,0.00,66.24,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,68.58,0.83,4.00,False,5,0,0,750.00,System,0.03,0.06,0.5,-255.00,
1414697050196,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,68.67,0.89,3.03,False,5,0,0,750.00,System,0.02,0.03,0.5,-255.00,
1414697050347,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,68.75,0.94,1.97,False,5,0,0,750.00,System,0.00,0.01,0.5,-255.00,
1414697050520,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,68.75,0.97,1.37,False,5,0,0,750.00,System,0.01,0.01,0.5,-255.00,
1414697050667,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,68.91,0.98,0.32,False,122,0,0,750.00,System,0.00,0.00,0.5,-255.00,
1414697050843,1.00,0.00,-82.39,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,69.53,0.97,0.28,False,5,0,0,750.00,System,0.02,0.01,0.5,-255.00,
1414697050987,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,69.79,0.98,0.15,False,122,0,0,750.00,System,0.61,0.19,0.5,-255.00,
1414697096334,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.01,1.20,0.02,False,5,0,0,750.00,System,0.02,0.01,0.5,-255.00,
1414697096546,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.01,1.20,0.04,False,5,0,0,750.00,System,0.02,0.01,0.5,-255.00,
1414697096701,0.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.02,1.17,0.03,False,4,0,0,750.00,System,0.02,0.00,0.5,-255.00,
1414697096854,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.02,1.16,0.02,False,6,0,0,750.00,System,0.05,0.02,0.5,-255.00,
1414697097313,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.06,1.16,-0.00,False,5,0,0,750.00,System,0.02,0.01,0.5,-255.00,
1414697097461,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.08,1.14,0.01,False,5,0,0,750.00,System,0.05,0.02,0.5,-255.00,
1414697097611,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.10,1.11,0.00,False,5,0,0,750.00,System,0.05,0.02,0.5,-255.00,
1414697097784,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.10,1.10,0.01,False,5,0,0,750.00,System,0.02,0.01,0.5,-255.00,
1414697097931,0.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.10,1.07,-0.07,False,122,0,0,750.00,System,0.80,0.00,0.5,-255.00,
1414697098258,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.16,1.11,-0.06,False,5,0,0,750.00,System,0.02,0.04,0.5,-255.00,
1414697098404,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.19,1.12,-0.08,False,122,0,0,750.00,System,1.16,0.38,0.5,-255.00,
1414697098554,1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.20,1.07,-0.10,False,5,0,0,750.00,System,0.05,0.16,0.5,-255.00,
1414697098723,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.21,1.08,-0.09,False,5,0,0,750.00,System,0.02,0.07,0.5,-255.00,
1414697098903,-1.00,0.00,-100.00,1140.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.23,1.08,-0.10,False,5,0,0,750.00,System,0.05,0.04,0.5,-255.00,
1414697099199,1.00,0.00,-100.00,998.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.32,1.03,-0.06,False,11,0,0,750.00,System,0.11,0.10,0.5,-255.00,
1414697099466,-1.00,0.00,-100.00,945.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.35,1.05,-0.03,False,5,0,0,750.00,System,0.05,0.03,0.5,-255.00,
1414697099623,0.00,0.00,-100.00,945.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.36,1.05,-0.00,False,4,0,0,750.00,System,0.04,0.00,0.5,-255.00,
1414697099775,-1.00,0.00,-100.00,825.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.39,1.03,0.01,False,6,0,0,750.00,System,0.03,0.02,0.5,-255.00,
1414697099945,0.00,0.00,-100.00,810.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.41,1.05,-0.01,False,4,0,0,750.00,System,0.03,0.00,0.5,-255.00,
1414697100119,1.00,0.00,-100.00,75.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.41,1.05,0.00,False,1,0,0,750.00,System,0.01,0.01,0.5,-255.00,
1414697100283,-1.00,0.00,-100.00,75.00,1700.00,111.00,1625.00,1500.00,623.00,0.00,284.00,78.00,73.43,1.02,-0.03,False,1,0,0,750.00,System,0.01,0.01,0.5,-255.00,
